task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
concrete,concrete,1,CatBoost_DSTL_BASE,0.9521391799766733,0.9626334094535567,0.002276897430419922,0.0020911693572998047,1.868077039718628,0.002276897430419922,0.0020911693572998047,1.868077039718628,1,True,30,2021-03-17 22:25:07.079009
concrete,concrete,1,WeightedEnsemble_L2_DSTL_BASE,0.9512066868439356,0.9628940925224915,0.01491093635559082,0.006934165954589844,4.893801927566528,0.0018308162689208984,0.0004169940948486328,0.21057581901550293,2,True,34,2021-03-17 22:25:07.079009
concrete,concrete,1,NeuralNetMXNet_BAG_L2,0.9508562474336177,0.9379253539304249,4.109390497207642,0.9275193214416504,250.62646079063416,0.2951948642730713,0.14008641242980957,60.264339208602905,2,True,20,2021-03-17 22:25:07.079009
concrete,concrete,1,RandomForestMSE_BAG_L2,0.9490902338417895,0.9445222891620184,5.0461106300354,1.3126258850097656,199.5762321949005,1.23191499710083,0.5251929759979248,9.214110612869263,2,True,12,2021-03-17 22:25:07.079009
concrete,concrete,1,WeightedEnsemble_L3,0.948549602163621,0.9473554739880246,6.743185758590698,1.5091238021850586,290.9536204338074,0.0038542747497558594,0.0004677772521972656,0.36862707138061523,3,True,22,2021-03-17 22:25:07.079009
concrete,concrete,1,CatBoost_BAG_L2,0.9483227905661292,0.9441115817975726,3.8672854900360107,0.815791130065918,209.39171886444092,0.05308985710144043,0.02835822105407715,19.029597282409668,2,True,18,2021-03-17 22:25:07.079009
concrete,concrete,1,ExtraTreesMSE_BAG_L2,0.9476794896647774,0.9471736066070611,5.444319725036621,1.2859697341918945,196.50161409378052,1.6301240921020508,0.4985368251800537,6.139492511749268,2,True,13,2021-03-17 22:25:07.079009
concrete,concrete,1,XGBoost_BAG_L2,0.9461698927617191,0.941934724359341,4.76092267036438,0.8416745662689209,205.15156435966492,0.9467270374298096,0.05424165725708008,14.789442777633667,2,True,19,2021-03-17 22:25:07.079009
concrete,concrete,1,CatBoost_DSTL_KNOW,0.9458365168100482,0.9771516614630553,0.008234977722167969,0.002847909927368164,8.61897087097168,0.008234977722167969,0.002847909927368164,8.61897087097168,1,True,24,2021-03-17 22:25:07.079009
concrete,concrete,1,WeightedEnsemble_L2_DSTL_KNOW,0.9457520713902607,0.9771573979039438,0.030007123947143555,0.007381916046142578,10.058878898620605,0.0017468929290771484,0.0004239082336425781,0.21276593208312988,2,True,28,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBMXT_BAG_L1,0.944177767764291,0.9339745361080535,0.16605210304260254,0.028115272521972656,35.17684483528137,0.16605210304260254,0.028115272521972656,35.17684483528137,1,True,6,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBMLarge_BAG_L2,0.9439119260570166,0.9369688906493081,4.046569585800171,0.8312079906463623,257.9041483402252,0.23237395286560059,0.043775081634521484,67.54202675819397,2,True,21,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBM_BAG_L2,0.943318813346882,0.9383080207988534,3.8942794799804688,0.8278899192810059,217.66038417816162,0.08008384704589844,0.04045701026916504,27.29826259613037,2,True,16,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBMXT_BAG_L2,0.9429944330588746,0.9377796150641254,3.9161696434020996,0.8305535316467285,220.38619804382324,0.1019740104675293,0.043120622634887695,30.024076461791992,2,True,17,2021-03-17 22:25:07.079009
concrete,concrete,1,XGBoost_BAG_L1,0.9422730285914176,0.9276624724418696,1.445246934890747,0.028554916381835938,16.57885479927063,1.445246934890747,0.028554916381835938,16.57885479927063,1,True,8,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBM_BAG_L1,0.9412991859917085,0.9325619446630538,0.14481401443481445,0.026547908782958984,29.0405170917511,0.14481401443481445,0.026547908782958984,29.0405170917511,1,True,5,2021-03-17 22:25:07.079009
